Specific Capacity (mAh/g),Voltage (V),Step Name,Step_ID
0.227014756,2.743703704,CC_Chg,1
0.227014756,3.354074074,CC_Chg,1
0.227014756,3.460740741,CC_Chg,1
0.454029512,3.49037037,CC_Chg,1
0.908059024,3.508148148,CC_Chg,1
1.816118048,3.502222222,CC_Chg,1
3.405221339,3.496296296,CC_Chg,1
4.994324631,3.49037037,CC_Chg,1
7.264472191,3.49037037,CC_Chg,1
11.12372304,3.484444444,CC_Chg,1
21.79341657,3.478518519,CC_Chg,1
33.82519864,3.472592593,CC_Chg,1
46.08399546,3.472592593,CC_Chg,1
57.43473326,3.472592593,CC_Chg,1
67.19636776,3.472592593,CC_Chg,1
76.73098751,3.472592593,CC_Chg,1
81.72531215,3.472592593,CC_Chg,1
87.17366629,3.472592593,CC_Chg,1
93.98410897,3.478518519,CC_Chg,1
98.29738933,3.478518519,CC_Chg,1
102.1566402,3.484444444,CC_Chg,1
107.3779796,3.484444444,CC_Chg,1
112.1452894,3.484444444,CC_Chg,1
115.7775255,3.49037037,CC_Chg,1
118.5017026,3.49037037,CC_Chg,1
122.814983,3.496296296,CC_Chg,1
126.4472191,3.502222222,CC_Chg,1
129.8524404,3.508148148,CC_Chg,1
132.3496027,3.514074074,CC_Chg,1
135.0737798,3.525925926,CC_Chg,1
137.1169126,3.525925926,CC_Chg,1
138.7060159,3.531851852,CC_Chg,1
141.2031782,3.543703704,CC_Chg,1
143.4733258,3.54962963,CC_Chg,1
145.5164586,3.567407407,CC_Chg,1
147.5595914,3.579259259,CC_Chg,1
148.9216799,3.591111111,CC_Chg,1
150.2837684,3.614814815,CC_Chg,1
151.1918275,3.632592593,CC_Chg,1
152.0998865,3.656296296,CC_Chg,1
152.7809308,3.697777778,CC_Chg,1
153.461975,3.733333333,CC_Chg,1
153.9160045,3.792592593,CC_Chg,1
154.3700341,3.84,CC_Chg,1
154.5970488,3.881481481,CC_Chg,1
154.8240636,3.934814815,CC_Chg,1
155.0510783,3.97037037,CC_Chg,1
155.2780931,4.017777778,CC_Chg,1
155.5051078,4.059259259,CC_Chg,1
156.6401816,4.100740741,CC_Chg,1
0.227014756,4.071111111,CC_DChg,2
0.454029512,3.685925926,CC_DChg,2
0.454029512,3.54962963,CC_DChg,2
0.681044268,3.502222222,CC_DChg,2
1.13507378,3.466666667,CC_DChg,2
1.589103292,3.437037037,CC_DChg,2
2.724177072,3.419259259,CC_DChg,2
4.313280363,3.401481481,CC_DChg,2
6.129398411,3.395555556,CC_DChg,2
19.52326901,3.395555556,CC_DChg,2
33.37116913,3.395555556,CC_DChg,2
48.58115778,3.395555556,CC_DChg,2
52.44040863,3.38962963,CC_DChg,2
57.2077185,3.395555556,CC_DChg,2
63.79114642,3.38962963,CC_DChg,2
72.87173666,3.38962963,CC_DChg,2
80.81725312,3.38962963,CC_DChg,2
86.49262202,3.38962963,CC_DChg,2
91.94097616,3.383703704,CC_DChg,2
95.11918275,3.377777778,CC_DChg,2
98.52440409,3.383703704,CC_DChg,2
101.9296254,3.377777778,CC_DChg,2
104.4267877,3.377777778,CC_DChg,2
107.8320091,3.371851852,CC_DChg,2
110.7832009,3.365925926,CC_DChg,2
113.9614075,3.36,CC_DChg,2
117.5936436,3.354074074,CC_DChg,2
120.7718502,3.342222222,CC_DChg,2
123.9500568,3.336296296,CC_DChg,2
126.6742338,3.33037037,CC_DChg,2
129.1713961,3.324444444,CC_DChg,2
131.4415437,3.318518519,CC_DChg,2
133.4846765,3.318518519,CC_DChg,2
136.2088536,3.306666667,CC_DChg,2
138.2519864,3.300740741,CC_DChg,2
140.2951192,3.288888889,CC_DChg,2
141.6572077,3.277037037,CC_DChg,2
143.0192963,3.265185185,CC_DChg,2
144.15437,3.247407407,CC_DChg,2
145.0624291,3.211851852,CC_DChg,2
145.7434733,3.182222222,CC_DChg,2
146.4245176,3.140740741,CC_DChg,2
147.1055619,3.081481481,CC_DChg,2
147.7866061,3.022222222,CC_DChg,2
148.6946652,2.957037037,CC_DChg,2
149.6027242,2.891851852,CC_DChg,2
150.2837684,2.820740741,CC_DChg,2
151.1918275,2.755555556,CC_DChg,2
151.8728717,2.696296296,CC_DChg,2
